"Country","Company Name","Department","Cost Center","Company Code"
"Kuwait","NPS Bahrain For Oil and Gas Wells Services WLL - K","MANAGEMENT          ","C508800009","2550"
"Kuwait","NPS Bahrain For Oil and Gas Wells Services WLL - K","LEGAL               ","C508800010","2550"
"Kuwait","NPS Bahrain For Oil and Gas Wells Services WLL - K","KUWAIT HQ OVERHEAD  ","C509960001","2550"
"Kuwait","NPS Bahrain For Oil and Gas Wells Services WLL - K","ELIMINATIONS        ","C509999999","2550"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","CEMENTING           ","C511100101","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","COILED TUBING       ","C511110101","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","SURFACE TESTING     ","C512300101","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","WL LOG - OPEN HOLE  ","C512310101","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","WL LOG-CASED HOLE   ","C512310201","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","BITS                ","C513400101","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","DIRECTIONAL DRILLING","C513410101","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","OVERHEAD DRILLING   ","C513419901","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","TUBULAR RUNNING SERV","C513420101","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","DOWN HOLE TOOLS     ","C513430101","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","FISHING SERVICES    ","C513450101","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","MACHINE SHOP        ","C513460101","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","RIGS                ","C513490101","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","THROUGH TUBING      ","C513500101","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","OTHER WELL HEADS    ","C513510201","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","MAINTENAN & WORKSHOP","C517700001","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","QHSE                ","C517700002","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","TRANSPORTATION      ","C517700003","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","FACILITY            ","C517700004","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","TECHNICAL MANAGEMENT","C517700005","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","LAB CTU & CMT       ","C517700006","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","WAREHOUSE           ","C517700007","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","LOGISTICS           ","C517700008","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","SUPPLY CHAIN        ","C518800001","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","FINANCE             ","C518800002","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","OFFICE FACILITY     ","C518800003","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","ADMIN GOVT & SECURIT","C518800004","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","BUSINESS DEVELOPMENT","C518800005","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","IT                  ","C518800006","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","HUMAN RESOURCES     ","C518800007","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","INTERNS             ","C518800008","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","MANAGEMENT          ","C518800009","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","LEGAL               ","C518800010","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","KUWAIT HQ OVERHEAD  ","C519960001","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","EGYPT HQ OVERHEAD   ","C519960002","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","OMAN HQ OVERHEAD    ","C519960003","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","ALGERIA HQ OVERHEAD ","C519960004","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","UAE HQ OVERHEAD     ","C519960005","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","QATAR HQ OVERHEAD   ","C519960006","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","IRAQ HQ OVERHEAD    ","C519960007","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","INDIA HQ OVERHEAD   ","C519960008","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","LIBYA HQ OVERHEAD   ","C519960009","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","INDONESIA HQ OVERH. ","C519960010","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","KUWAIT HQ OVERHEAD  ","C519960011","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","SSA HQ OVERHEAD     ","C519960012","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","YEMEN HQ OVERHEAD   ","C519960013","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","JORDAN HQ OVERHEAD  ","C519960014","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","KSA HQ OVERHEAD     ","C519960015","2551"
"Kuwait","Sino Gulf Energy Enterprises LLC - Kuwait","ELIMINATIONS        ","C519999999","2551"
"Kuwait","National Gulf Petroleum Services","CEMENTING           ","C521100101","2552"
"Kuwait","National Gulf Petroleum Services","SURFACE TESTING     ","C522300101","2552"
"Kuwait","National Gulf Petroleum Services","WL LOG-CASED HOLE   ","C522310201","2552"
"Kuwait","National Gulf Petroleum Services","DIRECTIONAL DRILLING","C523410101","2552"
"Kuwait","National Gulf Petroleum Services","TUBULAR RUNNING SERV","C523420101","2552"
"Kuwait","National Gulf Petroleum Services","DOWN HOLE TOOLS     ","C523430101","2552"
"Kuwait","National Gulf Petroleum Services","FISHING SERVICES    ","C523450101","2552"
"Kuwait","National Gulf Petroleum Services","MACHINE SHOP        ","C523460101","2552"
"Kuwait","National Gulf Petroleum Services","THROUGH TUBING      ","C523500101","2552"
"Kuwait","National Gulf Petroleum Services","OTHER WELL HEADS    ","C523510201","2552"
"Kuwait","National Gulf Petroleum Services","MAINTENAN & WORKSHOP","C527700001","2552"
"Kuwait","National Gulf Petroleum Services","QHSE                ","C527700002","2552"
"Kuwait","National Gulf Petroleum Services","TRANSPORTATION      ","C527700003","2552"
"Kuwait","National Gulf Petroleum Services","FACILITY            ","C527700004","2552"
"Kuwait","National Gulf Petroleum Services","TECHNICAL MANAGEMENT","C527700005","2552"
"Kuwait","National Gulf Petroleum Services","LAB CTU & CMT       ","C527700006","2552"
"Kuwait","National Gulf Petroleum Services","WAREHOUSE           ","C527700007","2552"
"Kuwait","National Gulf Petroleum Services","LOGISTICS           ","C527700008","2552"
"Kuwait","National Gulf Petroleum Services","SUPPLY CHAIN        ","C528800001","2552"
"Kuwait","National Gulf Petroleum Services","FINANCE             ","C528800002","2552"
"Kuwait","National Gulf Petroleum Services","OFFICE FACILITY     ","C528800003","2552"
"Kuwait","National Gulf Petroleum Services","ADMIN GOVT & SECURIT","C528800004","2552"
"Kuwait","National Gulf Petroleum Services","BUSINESS DEVELOPMENT","C528800005","2552"
"Kuwait","National Gulf Petroleum Services","IT                  ","C528800006","2552"
"Kuwait","National Gulf Petroleum Services","HUMAN RESOURCES     ","C528800007","2552"
"Kuwait","National Gulf Petroleum Services","INTERNS             ","C528800008","2552"
"Kuwait","National Gulf Petroleum Services","MANAGEMENT          ","C528800009","2552"
"Kuwait","National Gulf Petroleum Services","LEGAL               ","C528800010","2552"
"Kuwait","National Gulf Petroleum Services","KUWAIT HQ OVERHEAD  ","C529960001","2552"
"Kuwait","National Gulf Petroleum Services","ELIMINATIONS        ","C529999999","2552"
"Kuwait","Sahara Petroleum Service - Kuwait Project","CEMENTING           ","C531100101","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","COILED TUBING       ","C531110101","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","COILED TUBING DHT   ","C531110201","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","PIPELINES           ","C531140101","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","NITROGEN PURGE      ","C531140701","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","NITROGEN            ","C531150101","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","STIMULATION         ","C531170101","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","SURFACE TESTING     ","C532300101","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","WL LOG-CASED HOLE   ","C532310201","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","SLICKLINE           ","C532320101","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","DIRECTIONAL DRILLING","C533410101","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","CORING SERVICES     ","C533410501","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","MUD LOGGING         ","C533410601","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","TUBULAR RUNNING SERV","C533420101","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","DOWN HOLE TOOLS     ","C533430101","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","FISHING SERVICES    ","C533450101","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","MACHINE SHOP        ","C533460101","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","THROUGH TUBING      ","C533500101","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","OTHER WELL HEADS    ","C533510201","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","MAINTENAN & WORKSHOP","C537700001","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","QHSE                ","C537700002","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","TRANSPORTATION      ","C537700003","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","FACILITY            ","C537700004","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","TECHNICAL MANAGEMENT","C537700005","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","LAB CTU & CMT       ","C537700006","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","WAREHOUSE           ","C537700007","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","LOGISTICS           ","C537700008","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","SUPPLY CHAIN        ","C538800001","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","FINANCE             ","C538800002","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","OFFICE FACILITY     ","C538800003","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","ADMIN GOVT & SECURIT","C538800004","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","BUSINESS DEVELOPMENT","C538800005","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","IT                  ","C538800006","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","HUMAN RESOURCES     ","C538800007","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","INTERNS             ","C538800008","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","MANAGEMENT          ","C538800009","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","LEGAL               ","C538800010","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","KUWAIT HQ OVERHEAD  ","C539960001","2553"
"Kuwait","Sahara Petroleum Service - Kuwait Project","ELIMINATIONS        ","C539999999","2553"
"Kuwait","Action Energy (CPVEN) Kuwait","CEMENTING           ","C541100101","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","CEMENT DHT          ","C541100201","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","COILED TUBING       ","C541110101","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","HYDRAULIC FRACTURING","C541130101","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","NITROGEN            ","C541150101","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","STIMULATION         ","C541170101","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","DRILLING FLUIDS     ","C543440101","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","MAINTENAN & WORKSHOP","C547700001","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","QHSE                ","C547700002","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","TRANSPORTATION      ","C547700003","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","FACILITY            ","C547700004","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","TECHNICAL MANAGEMENT","C547700005","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","LAB CTU & CMT       ","C547700006","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","WAREHOUSE           ","C547700007","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","LOGISTICS           ","C547700008","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","SUPPLY CHAIN        ","C548800001","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","FINANCE             ","C548800002","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","OFFICE FACILITY     ","C548800003","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","ADMIN GOVT & SECURIT","C548800004","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","BUSINESS DEVELOPMENT","C548800005","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","IT                  ","C548800006","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","HUMAN RESOURCES     ","C548800007","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","INTERNS             ","C548800008","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","MANAGEMENT          ","C548800009","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","LEGAL               ","C548800010","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","KUWAIT HQ OVERHEAD  ","C549960001","2554"
"Kuwait","Action Energy (CPVEN) Kuwait","ELIMINATIONS        ","C549999999","2554"
"Kuwait","Gulf Energy LLC","CEMENTING           ","C551100101","2555"
"Kuwait","Gulf Energy LLC","CEMENT DHT          ","C551100201","2555"
"Kuwait","Gulf Energy LLC","COILED TUBING       ","C551110101","2555"
"Kuwait","Gulf Energy LLC","SURFACE TESTING     ","C552300101","2555"
"Kuwait","Gulf Energy LLC","WL LOG-CASED HOLE   ","C552310201","2555"
"Kuwait","Gulf Energy LLC","DIRECTIONAL DRILLING","C553410101","2555"
"Kuwait","Gulf Energy LLC","MEASUREMENT WHILE DR","C553410201","2555"
"Kuwait","Gulf Energy LLC","LOGG. WHILE DRILLING","C553410301","2555"
"Kuwait","Gulf Energy LLC","GYRO SERVICES       ","C553410401","2555"
"Kuwait","Gulf Energy LLC","CORING SERVICES     ","C553410501","2555"
"Kuwait","Gulf Energy LLC","TUBULAR RUNNING SERV","C553420101","2555"
"Kuwait","Gulf Energy LLC","DOWN HOLE TOOLS     ","C553430101","2555"
"Kuwait","Gulf Energy LLC","FISHING SERVICES    ","C553450101","2555"
"Kuwait","Gulf Energy LLC","MACHINE SHOP        ","C553460101","2555"
"Kuwait","Gulf Energy LLC","THROUGH TUBING      ","C553500101","2555"
"Kuwait","Gulf Energy LLC","OTHER WELL HEADS    ","C553510201","2555"
"Kuwait","Gulf Energy LLC","WATER & PROD ASSURAN","C554600101","2555"
"Kuwait","Gulf Energy LLC","EMISSIONS CONTROL   ","C554610101","2555"
"Kuwait","Gulf Energy LLC","FLARE CAPTURE       ","C554620101","2555"
"Kuwait","Gulf Energy LLC","HEAT AND GEOTHERMAL ","C554630101","2555"
"Kuwait","Gulf Energy LLC","MAINTENAN & WORKSHOP","C557700001","2555"
"Kuwait","Gulf Energy LLC","QHSE                ","C557700002","2555"
"Kuwait","Gulf Energy LLC","TRANSPORTATION      ","C557700003","2555"
"Kuwait","Gulf Energy LLC","FACILITY            ","C557700004","2555"
"Kuwait","Gulf Energy LLC","TECHNICAL MANAGEMENT","C557700005","2555"
"Kuwait","Gulf Energy LLC","LAB CTU & CMT       ","C557700006","2555"
"Kuwait","Gulf Energy LLC","WAREHOUSE           ","C557700007","2555"
"Kuwait","Gulf Energy LLC","LOGISTICS           ","C557700008","2555"
"Kuwait","Gulf Energy LLC","SUPPLY CHAIN        ","C558800001","2555"
"Kuwait","Gulf Energy LLC","FINANCE             ","C558800002","2555"
"Kuwait","Gulf Energy LLC","OFFICE FACILITY     ","C558800003","2555"
"Kuwait","Gulf Energy LLC","ADMIN GOVT & SECURIT","C558800004","2555"
"Kuwait","Gulf Energy LLC","BUSINESS DEVELOPMENT","C558800005","2555"
"Kuwait","Gulf Energy LLC","IT                  ","C558800006","2555"
"Kuwait","Gulf Energy LLC","HUMAN RESOURCES     ","C558800007","2555"
"Kuwait","Gulf Energy LLC","INTERNS             ","C558800008","2555"
"Kuwait","Gulf Energy LLC","MANAGEMENT          ","C558800009","2555"
"Kuwait","Gulf Energy LLC","LEGAL               ","C558800010","2555"
"Kuwait","Gulf Energy LLC","KUWAIT HQ OVERHEAD  ","C559960001","2555"
"Kuwait","Gulf Energy LLC","ELIMINATIONS        ","C559999999","2555"
"Qatar","NOWMCO","CEMENTING           ","C601100101","2660"
"Qatar","NOWMCO","CEMENT DHT          ","C601100201","2660"
"Qatar","NOWMCO","COILED TUBING       ","C601110101","2660"
"Qatar","NOWMCO","COILED TUBING DHT   ","C601110201","2660"
"Qatar","NOWMCO","COILED TUBING UNCONV","C601110301","2660"
"Qatar","NOWMCO","PIPELINES           ","C601140101","2660"
"Qatar","NOWMCO","GROSS LEAK TEST -GLT","C601140401","2660"
"Qatar","NOWMCO","HYDRO TESTING       ","C601140501","2660"
"Qatar","NOWMCO","COMMIS LEAK TEST-CLT","C601140601","2660"
"Qatar","NOWMCO","NITROGEN PURGE      ","C601140701","2660"
"Qatar","NOWMCO","NITROGEN            ","C601150101","2660"
"Qatar","NOWMCO","STIMULATION         ","C601170101","2660"
"Qatar","NOWMCO","SURFACE TESTING     ","C602300101","2660"
"Qatar","NOWMCO","MP FLOW METER       ","C602300201","2660"
"Qatar","NOWMCO","WELL TEST-LSTK SITES","C602300401","2660"
"Qatar","NOWMCO","WL LOG - OPEN HOLE  ","C602310101","2660"
"Qatar","NOWMCO","WL LOG - RS         ","C602310501","2660"
"Qatar","NOWMCO","SLICKLINE           ","C602320101","2660"
"Qatar","NOWMCO","BITS                ","C603400101","2660"
"Qatar","NOWMCO","TUBULAR RUNNING SERV","C603420101","2660"
"Qatar","NOWMCO","FISHING SERVICES    ","C603450101","2660"
"Qatar","NOWMCO","RIGS                ","C603490101","2660"
"Qatar","NOWMCO","THROUGH TUBING      ","C603500101","2660"
"Qatar","NOWMCO","WATER & PROD ASSURAN","C604600101","2660"
"Qatar","NOWMCO","EMISSIONS CONTROL   ","C604610101","2660"
"Qatar","NOWMCO","MAINTENAN & WORKSHOP","C607700001","2660"
"Qatar","NOWMCO","QHSE                ","C607700002","2660"
"Qatar","NOWMCO","TRANSPORTATION      ","C607700003","2660"
"Qatar","NOWMCO","FACILITY            ","C607700004","2660"
"Qatar","NOWMCO","TECHNICAL MANAGEMENT","C607700005","2660"
"Qatar","NOWMCO","LAB CTU & CMT       ","C607700006","2660"
"Qatar","NOWMCO","WAREHOUSE           ","C607700007","2660"
"Qatar","NOWMCO","LOGISTICS           ","C607700008","2660"
"Qatar","NOWMCO","SUPPLY CHAIN        ","C608800001","2660"
"Qatar","NOWMCO","FINANCE             ","C608800002","2660"
"Qatar","NOWMCO","OFFICE FACILITY     ","C608800003","2660"
"Qatar","NOWMCO","ADMIN GOVT & SECURIT","C608800004","2660"
"Qatar","NOWMCO","BUSINESS DEVELOPMENT","C608800005","2660"
"Qatar","NOWMCO","IT                  ","C608800006","2660"
"Qatar","NOWMCO","HUMAN RESOURCES     ","C608800007","2660"
"Qatar","NOWMCO","INTERNS             ","C608800008","2660"
"Qatar","NOWMCO","MANAGEMENT          ","C608800009","2660"
"Qatar","NOWMCO","LEGAL               ","C608800010","2660"
"Qatar","NOWMCO","QATAR HQ OVERHEAD   ","C609960001","2660"
"Qatar","NOWMCO","ELIMINATIONS        ","C609999999","2660"
"Qatar","NESR Oil and Gas Services - Qatar","CEMENTING           ","C611100101","2661"
"Qatar","NESR Oil and Gas Services - Qatar","CEMENT DHT          ","C611100201","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD CEMENTING  ","C611109901","2661"
"Qatar","NESR Oil and Gas Services - Qatar","COILED TUBING       ","C611110101","2661"
"Qatar","NESR Oil and Gas Services - Qatar","COILED TUBING DHT   ","C611110201","2661"
"Qatar","NESR Oil and Gas Services - Qatar","COILED TUBING UNCONV","C611110301","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD CTU        ","C611119901","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD FRAC       ","C611139901","2661"
"Qatar","NESR Oil and Gas Services - Qatar","PIPELINES           ","C611140101","2661"
"Qatar","NESR Oil and Gas Services - Qatar","GROSS LEAK TEST -GLT","C611140401","2661"
"Qatar","NESR Oil and Gas Services - Qatar","HYDRO TESTING       ","C611140501","2661"
"Qatar","NESR Oil and Gas Services - Qatar","COMMIS LEAK TEST-CLT","C611140601","2661"
"Qatar","NESR Oil and Gas Services - Qatar","NITROGEN PURGE      ","C611140701","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD PIS        ","C611149901","2661"
"Qatar","NESR Oil and Gas Services - Qatar","NITROGEN            ","C611150101","2661"
"Qatar","NESR Oil and Gas Services - Qatar","STIMULATION         ","C611170101","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD STIM       ","C611179901","2661"
"Qatar","NESR Oil and Gas Services - Qatar","SURFACE TESTING     ","C612300101","2661"
"Qatar","NESR Oil and Gas Services - Qatar","MP FLOW METER       ","C612300201","2661"
"Qatar","NESR Oil and Gas Services - Qatar","WELL TEST-LSTK SITES","C612300401","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD WTS        ","C612309901","2661"
"Qatar","NESR Oil and Gas Services - Qatar","WL LOG - OPEN HOLE  ","C612310101","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD LOGGING    ","C612319901","2661"
"Qatar","NESR Oil and Gas Services - Qatar","SLICKLINE           ","C612320101","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD SLICK LINE ","C612329901","2661"
"Qatar","NESR Oil and Gas Services - Qatar","BITS                ","C613400101","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD BITS       ","C613409901","2661"
"Qatar","NESR Oil and Gas Services - Qatar","DIRECTIONAL DRILLING","C613410101","2661"
"Qatar","NESR Oil and Gas Services - Qatar"," KBOS               ","C613410701","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD DRILLING   ","C613419901","2661"
"Qatar","NESR Oil and Gas Services - Qatar","TUBULAR RUNNING SERV","C613420101","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD TRS        ","C613429901","2661"
"Qatar","NESR Oil and Gas Services - Qatar","DOWN HOLE TOOLS     ","C613430101","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD DS         ","C613439901","2661"
"Qatar","NESR Oil and Gas Services - Qatar","FISHING SERVICES    ","C613450101","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD FISHING    ","C613459901","2661"
"Qatar","NESR Oil and Gas Services - Qatar","THROUGH TUBING      ","C613500101","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD THT        ","C613509901","2661"
"Qatar","NESR Oil and Gas Services - Qatar","WATER & PROD ASSURAN","C614600101","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD ESG COST   ","C614609901","2661"
"Qatar","NESR Oil and Gas Services - Qatar","EMISSIONS CONTROL   ","C614610101","2661"
"Qatar","NESR Oil and Gas Services - Qatar","MAINTENAN & WORKSHOP","C617700001","2661"
"Qatar","NESR Oil and Gas Services - Qatar","QHSE                ","C617700002","2661"
"Qatar","NESR Oil and Gas Services - Qatar","TRANSPORTATION      ","C617700003","2661"
"Qatar","NESR Oil and Gas Services - Qatar","FACILITY            ","C617700004","2661"
"Qatar","NESR Oil and Gas Services - Qatar","TECHNICAL MANAGEMENT","C617700005","2661"
"Qatar","NESR Oil and Gas Services - Qatar","LAB CTU & CMT       ","C617700006","2661"
"Qatar","NESR Oil and Gas Services - Qatar","WAREHOUSE           ","C617700007","2661"
"Qatar","NESR Oil and Gas Services - Qatar","LOGISTICS           ","C617700008","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD MAINT&WORKS","C617709901","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD QHSE       ","C617709902","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD TRANSPORT  ","C617709903","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD FACILITY   ","C617709904","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD TECH. MANAG","C617709905","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD LAB CTU&CMT","C617709906","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD WAREHOUSE  ","C617709907","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD LOGISTICS  ","C617709908","2661"
"Qatar","NESR Oil and Gas Services - Qatar","SUPPLY CHAIN        ","C618800001","2661"
"Qatar","NESR Oil and Gas Services - Qatar","FINANCE             ","C618800002","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OFFICE FACILITY     ","C618800003","2661"
"Qatar","NESR Oil and Gas Services - Qatar","ADMIN GOVT & SECURIT","C618800004","2661"
"Qatar","NESR Oil and Gas Services - Qatar","BUSINESS DEVELOPMENT","C618800005","2661"
"Qatar","NESR Oil and Gas Services - Qatar","IT                  ","C618800006","2661"
"Qatar","NESR Oil and Gas Services - Qatar","HUMAN RESOURCES     ","C618800007","2661"
"Qatar","NESR Oil and Gas Services - Qatar","INTERNS             ","C618800008","2661"
"Qatar","NESR Oil and Gas Services - Qatar","MANAGEMENT          ","C618800009","2661"
"Qatar","NESR Oil and Gas Services - Qatar","LEGAL               ","C618800010","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD SUPPL CHAIN","C618809901","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD FINANCE    ","C618809902","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD OFFICE FACI","C618809903","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD ADMIN GOVT ","C618809904","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD MARKETING  ","C618809905","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD IT         ","C618809906","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD HUMAN RESOU","C618809907","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD INTERNS    ","C618809908","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD MANAGEMENT ","C618809909","2661"
"Qatar","NESR Oil and Gas Services - Qatar","OVERHEAD LEGAL      ","C618809910","2661"
"Qatar","NESR Oil and Gas Services - Qatar","HUB - SUPPLY CHAIN  ","C618890001","2661"
